09/03/2025 08:44:35 Epoch 166/200 summary:  loss_train=0.50971,  acc_train=99.95%,  loss_val=0.34,  acc_val=91.82% (best: 91.94% @ epoch 157)
09/03/2025 08:45:31 Epoch 167/200 summary:  loss_train=0.50983,  acc_train=99.95%,  loss_val=0.33,  acc_val=91.88% (best: 91.94% @ epoch 157)
09/03/2025 08:46:27 Epoch 168/200 summary:  loss_train=0.51005,  acc_train=99.93%,  loss_val=0.33,  acc_val=91.90% (best: 91.94% @ epoch 157)
09/03/2025 08:47:22 Epoch 169/200 summary:  loss_train=0.51016,  acc_train=99.93%,  loss_val=0.34,  acc_val=91.89% (best: 91.94% @ epoch 157)
09/03/2025 08:48:18 Epoch 170/200 summary:  loss_train=0.50982,  acc_train=99.95%,  loss_val=0.34,  acc_val=91.91% (best: 91.94% @ epoch 157)
09/03/2025 08:49:13 Epoch 171/200 summary:  loss_train=0.51016,  acc_train=99.93%,  loss_val=0.34,  acc_val=91.93% (best: 91.94% @ epoch 157)
09/03/2025 08:50:09 Epoch 172/200 summary:  loss_train=0.50999,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.95% (best: 91.95% @ epoch 172)
09/03/2025 08:51:05 Epoch 173/200 summary:  loss_train=0.50994,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.96% (best: 91.96% @ epoch 173)
09/03/2025 08:52:01 Epoch 174/200 summary:  loss_train=0.50976,  acc_train=99.96%,  loss_val=0.33,  acc_val=91.88% (best: 91.96% @ epoch 173)
09/03/2025 08:52:57 Epoch 175/200 summary:  loss_train=0.51000,  acc_train=99.93%,  loss_val=0.33,  acc_val=91.84% (best: 91.96% @ epoch 173)
09/03/2025 08:53:53 Epoch 176/200 summary:  loss_train=0.50984,  acc_train=99.93%,  loss_val=0.33,  acc_val=91.85% (best: 91.96% @ epoch 173)
09/03/2025 08:54:49 Epoch 177/200 summary:  loss_train=0.51015,  acc_train=99.93%,  loss_val=0.34,  acc_val=91.86% (best: 91.96% @ epoch 173)
09/03/2025 08:55:46 Epoch 178/200 summary:  loss_train=0.51022,  acc_train=99.92%,  loss_val=0.34,  acc_val=91.87% (best: 91.96% @ epoch 173)
09/03/2025 08:56:42 Epoch 179/200 summary:  loss_train=0.51022,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.86% (best: 91.96% @ epoch 173)
09/03/2025 08:57:38 Epoch 180/200 summary:  loss_train=0.50970,  acc_train=99.95%,  loss_val=0.33,  acc_val=91.80% (best: 91.96% @ epoch 173)
09/03/2025 08:58:34 Epoch 181/200 summary:  loss_train=0.51021,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.85% (best: 91.96% @ epoch 173)
09/03/2025 08:59:30 Epoch 182/200 summary:  loss_train=0.50973,  acc_train=99.93%,  loss_val=0.33,  acc_val=91.84% (best: 91.96% @ epoch 173)
09/03/2025 09:00:26 Epoch 183/200 summary:  loss_train=0.51005,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.81% (best: 91.96% @ epoch 173)
09/03/2025 09:01:23 Epoch 184/200 summary:  loss_train=0.51012,  acc_train=99.94%,  loss_val=0.34,  acc_val=91.82% (best: 91.96% @ epoch 173)
09/03/2025 09:02:19 Epoch 185/200 summary:  loss_train=0.50998,  acc_train=99.93%,  loss_val=0.33,  acc_val=91.90% (best: 91.96% @ epoch 173)
09/03/2025 09:03:16 Epoch 186/200 summary:  loss_train=0.50988,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.88% (best: 91.96% @ epoch 173)
09/03/2025 09:04:13 Epoch 187/200 summary:  loss_train=0.50979,  acc_train=99.94%,  loss_val=0.34,  acc_val=91.83% (best: 91.96% @ epoch 173)
09/03/2025 09:05:09 Epoch 188/200 summary:  loss_train=0.50985,  acc_train=99.95%,  loss_val=0.33,  acc_val=91.86% (best: 91.96% @ epoch 173)
09/03/2025 09:06:06 Epoch 189/200 summary:  loss_train=0.51015,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.91% (best: 91.96% @ epoch 173)
09/03/2025 09:07:02 Epoch 190/200 summary:  loss_train=0.51006,  acc_train=99.94%,  loss_val=0.34,  acc_val=91.84% (best: 91.96% @ epoch 173)
09/03/2025 09:07:58 Epoch 191/200 summary:  loss_train=0.50988,  acc_train=99.94%,  loss_val=0.34,  acc_val=91.87% (best: 91.96% @ epoch 173)
09/03/2025 09:08:55 Epoch 192/200 summary:  loss_train=0.50999,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.89% (best: 91.96% @ epoch 173)
09/03/2025 09:09:51 Epoch 193/200 summary:  loss_train=0.50988,  acc_train=99.95%,  loss_val=0.34,  acc_val=91.84% (best: 91.96% @ epoch 173)
09/03/2025 09:10:48 Epoch 194/200 summary:  loss_train=0.50988,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.85% (best: 91.96% @ epoch 173)
09/03/2025 09:11:44 Epoch 195/200 summary:  loss_train=0.51009,  acc_train=99.93%,  loss_val=0.34,  acc_val=91.86% (best: 91.96% @ epoch 173)
09/03/2025 09:12:41 Epoch 196/200 summary:  loss_train=0.50999,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.92% (best: 91.96% @ epoch 173)
09/03/2025 09:13:37 Epoch 197/200 summary:  loss_train=0.51010,  acc_train=99.92%,  loss_val=0.33,  acc_val=91.91% (best: 91.96% @ epoch 173)
09/03/2025 09:14:34 Epoch 198/200 summary:  loss_train=0.50975,  acc_train=99.94%,  loss_val=0.33,  acc_val=91.79% (best: 91.96% @ epoch 173)
09/03/2025 09:15:30 Epoch 199/200 summary:  loss_train=0.50965,  acc_train=99.93%,  loss_val=0.34,  acc_val=91.87% (best: 91.96% @ epoch 173)
09/03/2025 09:16:27 Epoch 200/200 summary:  loss_train=0.51009,  acc_train=99.93%,  loss_val=0.33,  acc_val=91.86% (best: 91.96% @ epoch 173)
